"ID","os","ProtocolId","within.day","ScriptName","day.of.week","RunTimestamp","SubmissionTimestamp","HOW","nPEOPLE","WHOM","d1.da.fare","d2.veloce","d3.multitask","d4.intensa","c1.cambiare","c2.come","c3.tempo","OCS","t1.rilassato.teso","e1.stanco.sveglio","v2.soddisfatto.insoddisfatto","t2.agitato.calmo","e2.pieno.privodenergia","v3.positivo.negativo","t3.nervoso.tranquillo","e3.affaticato.fresco","WHAT","v1.male.bene","PSi","event1.negativi","event2.intensity.n","event3.positivi","event4.intensity.p","Drugs"
"PCIG1953","iOS","ProtocolWorkM",3,"Survey Lavoro",1,2018-11-19 11:52:10.248,2018-11-19 11:53:13.740,"Alcomputer,Consmarphone/tablet,Condocumenticartacei","1","Nessuno","7","6","6","6","4","6","6","Interruzioni,Regoleeprocedureorganizzative,Ilmiosuperiore","3","4","4","3","2","4","2","4","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi,ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,AUTHORINGcreazione/composizionedicontenutitestualiomultimediali,NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti,
ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","6",NA,NA,NA,NA,NA,NA
"PCIG1953","iOS","ProtocolWorkM",4,"Survey Lavoro",1,2018-11-19 15:08:36.743,2018-11-19 15:09:39.449,"Facciaafaccia/oralmente,Alcomputer,Altelefono,Consmarphone/tablet","2","Colleghi","4","6","5","5","2","3","3","Inadeguatoaiutodapartedialtrepersone,Regoleeprocedureorganizzative,Ilmiosuperiore","6","3","5","6","6","3","3","3","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi,ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,DIVULGAZIONEinsegnamento,presentazioneocondivisionediinformazioni,NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti
","3",NA,NA,NA,NA,NA,NA
"PCIG1953","iOS","ProtocolWorkM",5,"Survey Lavoro",1,2018-11-19 16:23:30.845,2018-11-19 16:24:29.400,"Consmarphone/tablet,Altelefono,Alcomputer","1","Colleghi","6","6","6","6","6","6","6","Interruzioni,Inadeguatoaiutodapartedialtrepersone,Regoleeprocedureorganizzative,Ilmiosuperiore","4","3","4","6","4","5","3","3","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi,ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,AUTHORINGcreazione/composizionedicontenutitestualiomultimediali,NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti
","6",NA,NA,NA,NA,NA,NA
"PCIG1953","iOS","ProtocolWorkM",6,"Survey Lavoro",1,2018-11-19 17:51:49.646,2018-11-19 17:52:54.899,"Alcomputer,Consmarphone/tablet,Altelefono,Condocumenticartacei","2","Colleghi","5","6","3","5","3","6","5","Interruzioni,Ilmiosuperiore,Inadeguatoaiutodapartedialtrepersone","6","3","4","4","4","3","5","4","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi,ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,AUTHORINGcreazione/composizionedicontenutitestualiomultimediali,NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti
","5",NA,NA,NA,NA,NA,NA
"pdbr1957","iOS","ProtocolWorkF",1,"Survey Lavoro",5,2019-03-15 10:33:37.627,2019-03-15 10:35:38.784,"Alcomputer","0","Nessuno","5","3","6","5","4","7","4","Nessunadiquestecondizoni","6","4","6","2","5","5","5","4","NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","5",NA,NA,NA,NA,NA,NA
"pdbr1957","iOS","ProtocolWorkF",2,"Survey Lavoro",5,2019-03-15 13:37:03.981,2019-03-15 13:38:35.000,"Alcomputer","0","Nessuno","5","4","1","4","1","2","3","Nessunadiquestecondizoni","5","5","6","4","5","2","5","3","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","5",NA,NA,NA,NA,NA,NA
"pdbr1957","iOS","ProtocolWorkF",3,"Survey Lavoro",5,2019-03-15 18:08:52.260,2019-03-15 18:10:19.912,"Altro","0","Nessuno","3","1","1","2","5","7","7","Nessunadiquestecondizoni","4","1","5","6","7","2","5","1","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","2",NA,NA,NA,NA,NA,NA
"pdbr1957","iOS","ProtocolWorkF",1,"Survey Lavoro",1,2019-03-18 15:11:39.776,2019-03-18 15:13:01.166,"Altro","2","Colleghi","5","4","7","5","1","1","1","Nessunadiquestecondizoni","7","6","2","1","5","1","4","1","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","1",NA,NA,NA,NA,NA,NA
"pdbr1957","iOS","ProtocolWorkF",2,"Survey Lavoro",1,2019-03-18 16:30:04.887,2019-03-18 16:31:35.673,"Alcomputer","0","Nessuno","3","2","1","2","6","2","6","Nessunadiquestecondizoni","4","3","3","6","6","4","6","3","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","4",NA,NA,NA,NA,NA,NA
"pdbr1957","iOS","ProtocolWorkF",3,"Survey Lavoro",1,2019-03-18 18:15:53.544,2019-03-18 18:17:13.918,"Altro","0","Nessuno","3","4","3","3","3","2","6","Nessunadiquestecondizoni","3","5","2","5","5","5","5","4","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","5",NA,NA,NA,NA,NA,NA
"pdbr1957","iOS","ProtocolWorkF",4,"Survey Lavoro",5,2019-03-29 17:59:11.545,2019-03-29 18:00:58.086,"Alcomputer","0","Nessuno","2","1","1","1","5","5","6","Nessunadiquestecondizoni","1","5","1","6","3","7","7","3","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","7",NA,NA,NA,NA,NA,NA
"pdbr1957","iOS","ProtocolWorkF",4,"Survey Lavoro",1,2019-04-01 11:07:35.072,2019-04-01 11:09:01.311,"Alcomputer","0","Nessuno","1","1","2","2","1","1","1","Nessunadiquestecondizoni","1","1","7","6","7","2","6","2","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","4",NA,NA,NA,NA,NA,NA
"pdbr1957","iOS","ProtocolWorkF",5,"Survey Lavoro",1,2019-04-01 17:02:31.028,2019-04-01 17:03:27.500,"Alcomputer","0","Nessuno","2","2","2","2","2","2","2","Nessunadiquestecondizoni","5","2","7","6","6","2","6","3","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","4",NA,NA,NA,NA,NA,NA
"pdbr1957","iOS","ProtocolWorkF",1,"Survey Lavoro",3,2019-04-03 10:54:40.066,2019-04-03 10:56:09.371,"Altro","1","Colleghi","4","2","2","3","1","5","2","Regoleeprocedureorganizzative","4","4","3","6","5","4","4","4","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali,DIVULGAZIONEinsegnamento,presentazioneocondivisionediinformazioni","5",NA,NA,NA,NA,NA,NA
"pdbr1957","iOS","ProtocolWorkF",2,"Survey Lavoro",3,2019-04-03 12:29:24.449,2019-04-03 12:31:21.336,"Altro","0","Nessuno","5","2","6","6","5","3","4","Nessunadiquestecondizoni","3","2","3","5","6","4","6","2","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","4",NA,NA,NA,NA,NA,NA
"PFCZ1960","iOS","ProtocolWorkM",1,"Survey Lavoro",1,2018-11-26 10:47:21.091,2018-11-26 10:50:57.604,"Alcomputer,Facciaafaccia/oralmente","0","Nessuno","7","7","7","7","6","7","2","Interruzioni","5","7","4","3","2","3","4","7","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","3",NA,NA,NA,NA,NA,NA
"PFCZ1960","iOS","ProtocolWorkM",2,"Survey Lavoro",1,2018-11-26 12:11:36.113,2018-11-26 12:14:12.215,"Facciaafaccia/oralmente,Alcomputer","0","Nessuno","7","7","7","6","3","7","6","Nessunadiquestecondizoni","5","6","4","4","4","4","4","5","DIVULGAZIONEinsegnamento,presentazioneocondivisionediinformazioni,NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti,RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","5",NA,NA,NA,NA,NA,NA
"PFCZ1960","iOS","ProtocolWorkM",3,"Survey Lavoro",1,2018-11-26 13:39:08.308,2018-11-26 13:43:58.685,"Facciaafaccia/oralmente","1","Colleghi","1","1","1","1","7","7","1",NA,"5","5","5","4","4","4","3","3","PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande","5",NA,NA,NA,NA,NA,NA
"PFCZ1960","iOS","ProtocolWorkM",1,"Survey Lavoro",3,2018-11-28 10:40:29.013,2018-11-28 10:46:11.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","6",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA
"PFCZ1960","iOS","ProtocolWorkM",2,"Survey Lavoro",3,2018-11-28 15:17:55.718,2018-11-28 15:20:07.821,"Alcomputer","0","Nessuno","6","6",NA,NA,NA,NA,NA,NA,"4","5","4","5","3","4","4","5","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,DIVULGAZIONEinsegnamento,presentazioneocondivisionediinformazioni","6",NA,NA,NA,NA,NA,NA
"PFCZ1960","iOS","ProtocolWorkM",1,"Survey Lavoro",5,2018-11-30 13:36:43.125,2018-11-30 13:58:36.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA
"PFCZ1960","iOS","ProtocolWorkM",2,"Survey Lavoro",5,2018-11-30 18:05:42.588,2018-11-30 18:07:27.955,"Alcomputer","0","Nessuno","7","5","2","6","1","6","1","Regoleeprocedureorganizzative","4","5","3","6","2","4","5","4","DIVULGAZIONEinsegnamento,presentazioneocondivisionediinformazioni,ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","6",NA,NA,NA,NA,NA,NA
"PFCZ1960","iOS","ProtocolWorkM",3,"Survey Lavoro",3,2018-12-19 15:09:06.191,2018-12-19 15:12:09.572,"Alcomputer","0","Nessuno","6","6","1","6","1",NA,NA,NA,"4","3","3","3","4","3","3","3","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","4",NA,NA,NA,NA,NA,NA
"PFCZ1960","iOS","ProtocolWorkM",3,"Survey Lavoro",5,2018-12-21 10:39:28.371,2018-12-21 10:41:15.276,"Alcomputer","0","Nessuno","6","6","1","6","1","5","1","Nessunadiquestecondizoni","4","6","4","4","4","5","3","6","DIVULGAZIONEinsegnamento,presentazioneocondivisionediinformazioni","4",NA,NA,NA,NA,NA,NA
"PFCZ1960","iOS","ProtocolWorkM",4,"Survey Lavoro",5,2018-12-21 12:03:57.541,2018-12-21 12:06:11.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","2","3","4","3",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"PFCZ1960","iOS","ProtocolWorkM",4,"Survey Lavoro",3,2019-05-22 09:39:12.285,2019-05-22 09:57:34.181,"Alcomputer","0","Nessuno","6","3","2","3","7","7","7","Nessunadiquestecondizoni","5","7","4","3","1","2","4","7","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","5",NA,NA,NA,NA,NA,NA
"PFCZ1960","iOS","ProtocolWorkM",5,"Survey Lavoro",3,2019-05-22 11:04:23.270,2019-05-22 11:05:45.495,"Alcomputer","0","Nessuno","7","7","1","5","7","7","4","Nessunadiquestecondizoni","4","7","3","3","2","4","5","6","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","7",NA,NA,NA,NA,NA,NA
"PFCZ1960","iOS","ProtocolWorkM",6,"Survey Lavoro",3,2019-05-22 13:52:20.334,2019-05-22 13:56:40.014,"Videoconferenzaes.Skype","5","Fornitorioaltricollaboratoriesterni,Colleghi","2","1","1","1",NA,NA,NA,NA,"4","6","6","4","6","4","3","4","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi,NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","6",NA,NA,NA,NA,NA,NA
"PFCZ1960","iOS","ProtocolWorkM",5,"Survey Lavoro",5,2019-05-24 10:56:51.305,2019-05-24 10:59:12.082,"Alcomputer","0","Nessuno","7","3","6","5","7","7","7","Interruzioni,Inadeguatoaiutodapartedialtrepersone","5","6","3","3","3","5","4","3","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","7",NA,NA,NA,NA,NA,NA
"PFCZ1960","iOS","ProtocolWorkM",6,"Survey Lavoro",5,2019-05-24 14:12:16.973,2019-05-24 14:14:59.913,"Alcomputer","0","Nessuno","4","5","3","3","3","3","6","Nessunadiquestecondizoni","2","4","3","7","4","6","4","3","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","7",NA,NA,NA,NA,NA,NA
"PFCZ1960","iOS","ProtocolWorkM",7,"Survey Lavoro",5,2019-05-24 15:31:51.354,2019-05-24 15:33:36.197,"Altro","0","Nessuno","4","6","1","4","6","7",NA,NA,"3","7","4","6","3","7","5","6","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","7",NA,NA,NA,NA,NA,NA
"PPCG1961","Android","ProtocolWorkM",1,"Survey Mattina",3,2019-09-11 08:15:01.203,2019-09-11 08:43:52.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","5","4","6","5","3","5","5",NA,"6","Nessunodiquestisintomi","3","4","3","6","No"
"PPCG1961","Android","ProtocolWorkM",2,"Survey Lavoro",3,2019-09-11 15:25:48.042,2019-09-11 15:36:21.919,"Alcomputer","1","Nessuno","3","3","5","4","4","5","5","Nessunadiquestecondizoni","4","2","3","6","5","3","5","3","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie,RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","4",NA,NA,NA,NA,NA,NA
"PPCG1961","Android","ProtocolWorkM",1,"Survey Mattina",5,2019-09-13 08:15:00.133,2019-09-13 08:16:35.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","5","4","4","5","5","6","6",NA,"6","Nessunodiquestisintomi","2","1","1","2","No"
"PPCG1961","Android","ProtocolWorkM",2,"Survey Lavoro",5,2019-09-13 09:34:03.507,2019-09-13 09:42:27.441,"Alcomputer","0","Nessuno","2","2","2","2","6","6","5","Nessunadiquestecondizoni","4","2","6","4","6","3","4","3","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","4",NA,NA,NA,NA,NA,NA
"PPCG1961","Android","ProtocolWorkM",3,"Survey Lavoro",5,2019-09-13 12:32:47.566,2019-09-13 12:37:15.768,"Condocumenticartacei","0","Nessuno","2","2","2","2","6","6","6","Nessunadiquestecondizoni","2","6","3","6","2","5","6","5","PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande,RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","6",NA,NA,NA,NA,NA,NA
"PPCG1961","Android","ProtocolWorkM",4,"Survey Lavoro",5,2019-09-13 13:57:26.070,2019-09-13 14:11:08.616,"Alcomputer","0","Nessuno","4","4","3","3","5","5","5","Interruzioni","4","4","4","5","5","4","5","3","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","6",NA,NA,NA,NA,NA,NA
"PPCG1961","Android","ProtocolWorkM",5,"Survey Lavoro",5,2019-09-13 17:08:24.024,2019-09-13 17:25:53.502,"Altro","0","Nessuno","5","5","6","4","2","2","2","Nessunadiquestecondizoni","4","4","5","5","5","4","4","4","ALTRO","6",NA,NA,NA,NA,NA,NA
"PPCG1961","Android","ProtocolWorkM",1,"Survey Mattina",1,2019-09-16 08:14:52.998,2019-09-16 08:41:27.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","4","4","5","4","4","5","5",NA,"5","Nessunodiquestisintomi","2","2","2","2","No"
"PPCG1961","Android","ProtocolWorkM",2,"Survey Lavoro",1,2019-09-16 09:22:19.064,2019-09-16 09:40:42.045,"Alcomputer","0","Nessuno","5","4","3","4","3","5","3","Inadeguatoaiutodapartedialtrepersone","4","4","3","4","5","3","4","3","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","4",NA,NA,NA,NA,NA,NA
"PPCG1961","Android","ProtocolWorkM",3,"Survey Lavoro",1,2019-09-16 10:52:19.008,2019-09-16 11:00:42.387,"Alcomputer","0","Nessuno","5","3","3","6","6","3","6","Inadeguateapparecchiature,strumentioforniture","5","3","5","4","5","4","4","3","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","5",NA,NA,NA,NA,NA,NA
"PPCG1961","Android","ProtocolWorkM",4,"Survey Lavoro",1,2019-09-16 15:32:10.858,2019-09-16 15:36:56.504,"Alcomputer","0","Nessuno","4","3","4","5","4","5","5","Interruzioni","5","5","5","5","2","5","3","3","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","5",NA,NA,NA,NA,NA,NA
"Pppb1948","Android","ProtocolWorkF",1,"Survey Mattina",5,2019-03-29 09:15:00.118,2019-03-29 09:18:13.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","5","4","5","3","3","4","3",NA,"5","Nessunodiquestisintomi","1","1","4","4","No"
"Pppb1948","Android","ProtocolWorkF",1,"Survey Lavoro",1,2019-04-01 10:52:52.243,2019-04-01 11:22:23.147,"Alcomputer","10","Colleghi","4","5","7","6","4","5","2","Interruzioni","5","3","5","4","4","4","3","3","NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","4",NA,NA,NA,NA,NA,NA
"Pppb1948","Android","ProtocolWorkF",2,"Survey Mattina",5,2019-04-05 08:15:00.128,2019-04-05 08:30:08.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","4","5","5","3","5","4",NA,"4","Dolorimestruali","1","1","4","4","No"
"Pppb1948","Android","ProtocolWorkF",3,"Survey Lavoro",5,2019-04-05 09:38:56.818,2019-04-05 10:22:39.928,"Facciaafaccia/oralmente","10","Colleghi","4","6","5","5","1","4","4","Interruzioni","4","4","3","5","4","5","5","3","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,DIVULGAZIONEinsegnamento,presentazioneocondivisionediinformazioni","4",NA,NA,NA,NA,NA,NA
"Pppb1948","Android","ProtocolWorkF",4,"Survey Lavoro",5,2019-04-05 16:58:57.306,2019-04-05 17:16:48.548,"Alcomputer","5","Colleghi","5","5","6","5","6","6","6","Interruzioni","5","3","3","6","5","4","6","3","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","4",NA,NA,NA,NA,NA,NA
"Pppb1948","Android","ProtocolWorkF",2,"Survey Mattina",1,2019-04-08 08:15:00.193,2019-04-08 08:36:01.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","5","4","5","3","4","5","5",NA,"5","Maldischiena","1","1","4","5","No"
"Pppb1948","Android","ProtocolWorkF",3,"Survey Lavoro",1,2019-04-08 09:33:56.847,2019-04-08 10:02:36.230,"Facciaafaccia/oralmente,Alcomputer,Altelefono","10","Colleghi,Clienti/utentidelservizio","4","5","5","4","4","4","4","Interruzioni","4","4","4","4","3","4","5","5","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi,ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","5",NA,NA,NA,NA,NA,NA
"Pppb1948","Android","ProtocolWorkF",1,"Survey Lavoro",3,2019-04-10 10:53:56.875,2019-04-10 12:10:36.287,"Alcomputer","10","Colleghi","4","4","5","5","5","5","4","Interruzioni","5","4","5","3","4","3","4","5","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","4",NA,NA,NA,NA,NA,NA
"Pppb1948","Android","ProtocolWorkF",2,"Survey Lavoro",3,2019-04-10 12:28:57.249,2019-04-10 13:38:19.198,"Alcomputer,Facciaafaccia/oralmente","10","Colleghi,Superiori","4","4","4","4","4","4","4","Interruzioni","4","5","4","5","3","4","5","5","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","4",NA,NA,NA,NA,NA,NA
"Pppb1948","Android","ProtocolWorkF",5,"Survey Mattina",5,2019-04-12 08:18:56.927,2019-04-12 08:21:47.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","5","4","3","4","3","3","5",NA,"5","Nessunodiquestisintomi","1","1","5","5","No"
"Pppb1948","Android","ProtocolWorkF",6,"Survey Lavoro",5,2019-04-12 09:38:57.322,2019-04-12 09:50:19.667,"Facciaafaccia/oralmente,Alcomputer,Altelefono","10","Superiori,Colleghi","4","4","5","4","5","5","3","Interruzioni,Regoleeprocedureorganizzative","4","5","4","5","3","5","5","5","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,AUTHORINGcreazione/composizionedicontenutitestualiomultimediali,RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi,NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti
","5",NA,NA,NA,NA,NA,NA
"Pppb1948","Android","ProtocolWorkF",7,"Survey Lavoro",5,2019-04-12 10:58:56.935,2019-04-12 11:01:45.842,"Facciaafaccia/oralmente,Alcomputer","10","Colleghi,Superiori","4","5","5","5","5","5","4","Interruzioni","3","6","4","3","3","5","5","5","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali,NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","6",NA,NA,NA,NA,NA,NA
"Pppb1948","Android","ProtocolWorkF",8,"Survey Lavoro",5,2019-04-12 12:28:09.284,2019-04-12 12:35:01.740,"Facciaafaccia/oralmente,Alcomputer","10","Colleghi","5","5","5","4","4","4","4","Interruzioni","5","4","4","5","3","5","5","4","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi,ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","5",NA,NA,NA,NA,NA,NA
"PPVG1973","Android","ProtocolWorkF",1,"Survey Mattina",5,2019-03-15 09:34:59.819,2019-03-15 09:37:00.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","4","2","5","5","4","6","4",NA,"3","Nessunodiquestisintomi","2","1","3","4","No"
"PPVG1973","Android","ProtocolWorkF",2,"Survey Lavoro",5,2019-03-15 10:33:44.016,2019-03-15 10:49:57.031,"Alcomputer,Altelefono,Condocumenticartacei","2","Colleghi,Clienti/utentidelservizio","5","7","6","5","2","4","3","Inadeguateapparecchiature,strumentioforniture,Formazioneinsufficiente","4","5","3","5","4","5","4","5","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie,ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","5",NA,NA,NA,NA,NA,NA
"PPVG1973","Android","ProtocolWorkF",3,"Survey Lavoro",5,2019-03-15 12:09:09.707,2019-03-15 12:10:43.616,"Alcomputer,Altelefono,Condocumenticartacei","2","Nessuno","6","6","6","6","6","3","5","Interruzioni,Inadeguatoaiutodapartedialtrepersone,Inadeguateapparecchiature,strumentioforniture","6","4","5","4","5","3","4","4","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi,ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie,ALTRO","2",NA,NA,NA,NA,NA,NA
